group,names,scores,logfoldchanges,pvals,pvals_adj
5,B3GAT1,-0.75685954,,0.44913401534285646,0.9997653320176266
5,SLC25A29,-0.7667166,5.8633904,0.44325003041867006,0.9997653320176266
5,RHOB,-0.7669536,,0.4431091001430618,0.9997653320176266
5,PSKH1,-0.7673429,,0.4428776678537403,0.9997653320176266
5,AC104820.2,-0.76847273,7.0451446,0.44220639641423587,0.9997653320176266
5,C1ORF52,-0.77090174,,0.44076516419349143,0.9997653320176266
5,ATXN7L1,-0.7738714,,0.4390068197044573,0.9997653320176266
5,POLR1E,-0.7794948,,0.43568829964348166,0.9997653320176266
5,LRRC8A,-0.7830651,,0.43358889562575487,0.9997653320176266
5,ADAM23,-0.78406066,,0.4330045026591527,0.9997653320176266
5,MICA,-0.787335,,0.43108581549819835,0.9997653320176266
5,SDPR,-0.78888357,4.0250225,0.43018006364015704,0.9997653320176266
5,TRIM35,-0.79695976,,0.425474399500802,0.9997653320176266
5,COL3A1,-0.79902995,3.9322474,0.42427303126307414,0.9997653320176266
5,DGKQ,-0.801301,,0.42295740046322994,0.9997653320176266
5,COL1A2,-0.8017893,5.7137837,0.42267484667598054,0.9997653320176266
5,DNAL4,-0.8053529,,0.42061605032622706,0.9997653320176266
5,NCAM1,-0.8056213,,0.4204612195546743,0.9997653320176266
5,MRPS26,-0.8058174,,0.4203481373843352,0.9997653320176266
5,KRI1,-0.80595064,,0.42027129562049537,0.9997653320176266
5,C1ORF35,-0.8081522,,0.4190029546734958,0.9997653320176266
5,GADD45G,-0.8086691,3.7813807,0.4187055255844718,0.9997653320176266
5,IL1RAP,-0.8107269,,0.41752251958500364,0.9997653320176266
5,UCK1,-0.8117206,,0.4169519682338011,0.9997653320176266
5,FRAT1,-0.8156954,,0.4146743649946618,0.9997653320176266
5,FAM160B1,-0.8178389,,0.4134491764316186,0.9997653320176266
5,TBL2,-0.8212731,5.1582503,0.4114907372163287,0.9997653320176266
5,MYO1D,-0.8249433,6.8830442,0.4094037801426338,0.9997653320176266
5,TM2D3,-0.82789683,,0.40772894518186276,0.9997653320176266
5,CAD,-0.8326093,,0.4050651292703368,0.9997653320176266
5,SLC18A2,-0.83874375,5.4414597,0.40161311827725343,0.9997653320176266
5,TYW1,-0.84256816,,0.39946999707192943,0.9997653320176266
5,KIF21B,-0.84275854,,0.3993635011159523,0.9997653320176266
5,FPR2,-0.8440368,5.211392,0.3986488233525224,0.9997653320176266
5,LYRM5,-0.84407777,,0.39862595362333375,0.9997653320176266
5,RGS3,-0.8473063,,0.39682439447395235,0.9997653320176266
5,DAG1,-0.85096896,,0.3947866033869085,0.9997653320176266
5,MS4A2,-0.8608441,5.646422,0.38932391849341597,0.9997653320176266
5,FXYD7,-0.8669976,,0.3859433178280349,0.9997653320176266
5,NSMAF,-0.8675449,,0.38564351628598326,0.9997653320176266
5,LIF,-0.87110376,5.199237,0.3836974966473202,0.9997653320176266
5,MRPL35,-0.8731026,,0.3826071608303734,0.9997653320176266
5,ABCF3,-0.8793161,,0.37922991932054395,0.9997653320176266
5,GATA2,-0.88010037,6.2480774,0.3788049327158197,0.9997653320176266
5,RABEPK,-0.8893664,,0.37380621858611873,0.9997653320176266
5,IL15RA,-0.8923313,,0.37221539210911414,0.9997653320176266
5,CCL22,-0.8951068,3.9214718,0.37073000368516196,0.9997653320176266
5,MFSD5,-0.89597297,,0.370267211006585,0.9997653320176266
5,AGPAT4,-0.89726365,3.8827016,0.369578265144452,0.9997653320176266
5,SLC39A6,-0.901642,,0.3672470750975231,0.9997653320176266
5,NUBP1,-0.9034552,3.8589623,0.36628434732781956,0.9997653320176266
5,FGFR1,-0.90624976,,0.36480367027477867,0.9997653320176266
5,METRN,-0.909979,,0.3628335870899141,0.9997653320176266
5,SH3BP5L,-0.9338136,,0.3504000805015066,0.9997653320176266
5,HDDC3,-0.93956256,,0.3474419957753152,0.9997653320176266
5,CH25H,-0.9402145,,0.34710752349404383,0.9997653320176266
5,ODF2L,-0.944295,,0.3450189203418401,0.9997653320176266
5,TMEM64,-0.945678,,0.3443128489696543,0.9997653320176266
5,CDA,-0.94748074,5.0512896,0.3433938634008309,0.9997653320176266
5,MED11,-0.9496547,,0.3422877324243384,0.9997653320176266
5,ICA1,-0.94966996,7.051793,0.3422799917417453,0.9997653320176266
5,YY1AP1,-0.9498565,,0.3421851774654735,0.9997653320176266
5,NGDN,-0.9511976,,0.34150407341740463,0.9997653320176266
5,BORCS6,-0.9524959,,0.34084554931166855,0.9997653320176266
5,IL2,-0.9664458,,0.3338211659453224,0.9997653320176266
5,TPSAB1,-0.96987045,7.4069433,0.33211108029349723,0.9997653320176266
5,RP11-222K16.2,-0.9707204,,0.33168752655806966,0.9997653320176266
5,SCRIB,-0.9709422,,0.3315770711200675,0.9997653320176266
5,PPIL2,-0.97142667,,0.3313358584872307,0.9997653320176266
5,CORO2A,-0.9809449,,0.3266199291263009,0.9997653320176266
5,AKR1C3,-0.98305887,,0.32557846856177275,0.9997653320176266
5,CHIC2,-0.99051636,,0.3219217860445508,0.9997653320176266
5,RAE1,-0.9952812,,0.3195995196854319,0.9997653320176266
5,KIAA1324,-1.0028596,,0.3159286088984766,0.9997653320176266
