group,names,scores,logfoldchanges,pvals,pvals_adj
0,IGKV1D-43,-0.29492566,0.79414207,0.7680506622119797,0.9998016979469584
0,LGALS9C,-0.3040226,0.7858074,0.7611106563083224,0.9998016979469584
0,RP11-15J22.8,-0.26925388,0.78311366,0.7877343317051119,0.9998016979469584
0,MEIOC,-0.2931807,0.78097,0.7693840323644356,0.9998016979469584
0,GS1-600G8.5,-0.2606145,0.7808192,0.7943897866281644,0.9998016979469584
0,IGKV2D-30,-0.27838835,0.7804639,0.7807142691805988,0.9998016979469584
0,CPA3,-0.27936122,0.7796278,0.7799676411880336,0.9998016979469584
0,SULT1A4,-0.26900688,0.77716285,0.7879243899689398,0.9998016979469584
0,RP11-449D8.1,-0.26875874,0.77502805,0.7881153539410928,0.9998016979469584
0,RP13-753N3.1,-0.2783872,0.773772,0.7807151599114238,0.9998016979469584
0,IGHV1-14,-0.2606145,0.7727054,0.7943897866281644,0.9998016979469584
0,IRG1,-0.26332927,0.7664315,0.792296808618201,0.9998016979469584
0,KIR3DX1,-0.26900667,0.7662155,0.7879245388057328,0.9998016979469584
0,PAEP,-0.25518507,0.7648225,0.7985801721603499,0.9998016979469584
0,CTD-2659N19.10,-0.25271848,0.7593301,0.8004857741305146,0.9998016979469584
0,CSN1S1,-0.26629254,0.7564721,0.7900139256758274,0.9998016979469584
0,IGLL1,-0.26110733,0.7542233,0.7940097311657915,0.9998016979469584
0,IGLVI-70,-0.25000355,0.7533327,0.8025846095669726,0.9998016979469584
0,CDKL4,-0.25839493,0.75293356,0.7961021315951426,0.9998016979469584
0,RP11-490B18.5,-0.2583957,0.750944,0.7961015345797045,0.9998016979469584
0,LINC01118,-0.2502515,0.7289873,0.8023928634578165,0.9998016979469584
0,IL21,-0.18541797,0.72776234,0.8529012208567918,0.9998016979469584
0,IGHV3OR16-10,-0.25025228,0.72682095,0.8023922652046382,0.9998016979469584
0,IL12A-AS1,-0.23618191,0.72671425,0.813291513008146,0.9998016979469584
0,IGLV3-22,-0.29528484,0.7260155,0.7677762993887062,0.9998016979469584
0,RP11-426C22.8,-0.23618191,0.7227557,0.813291513008146,0.9998016979469584
0,NRG3,-0.23075244,0.7126902,0.8175071277061046,0.9998016979469584
0,HIST1H4F,-0.2795581,0.7123603,0.7798165590349375,0.9998016979469584
0,BGLAP,-0.2724026,0.7069424,0.785312460634008,0.9998016979469584
0,RP11-1277A3.1,-0.2490183,0.7031033,0.8033466260368408,0.9998016979469584
0,IGKV1OR-2,-0.22803771,0.69412744,0.8196169242489771,0.9998016979469584
0,RP11-379F4.7,-0.2198935,0.69191587,0.825954093802898,0.9998016979469584
0,CASC9,-0.2117493,0.6793644,0.8323026224302371,0.9998016979469584
0,HBA2,-0.26741955,0.6743409,0.7891461538145452,0.9998016979469584
0,SMR3B,-0.21471238,0.67405146,0.8299915711489394,0.9998016979469584
0,VIP,-0.21446404,0.66894335,0.8301852088386237,0.9998016979469584
0,IGKV5-2,-0.2117493,0.66543645,0.8323026224302371,0.9998016979469584
0,RP11-1079K10.4,-0.21792263,0.6631468,0.8274893906116161,0.9998016979469584
0,C1orf194,-0.22976662,0.65823656,0.8182731222502735,0.9998016979469584
0,MCHR1,-0.20089036,0.6571405,0.8407843027382248,0.9998016979469584
0,IGKV2-28,-0.21767507,0.6569306,0.8276822911259637,0.9998016979469584
0,RP11-950C14.3,-0.20631984,0.65505284,0.8365410872804827,0.9998016979469584
0,PPBP,-0.18188722,0.65064824,0.8556712332038963,0.9998016979469584
