source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Macrophages,Monocytes/DC,S100A8,CD36,0.5583915,0.0,0.11953848,0.5584141707098921,1.9726548658945395,0.56774867,1.0297691,0.007070387620923245,
Macrophages,Monocytes/DC,S100A8,CD68,0.8798951,0.0,0.19664398,0.8798919149303007,1.96505882808213,0.5572972,1.023059,0.007070387620923245,
Macrophages,Monocytes/DC,S100A9,CD36,0.57390743,0.0,0.15047315,0.573941272010352,1.7997305329027766,0.5840236,1.0264477,0.007070387620923245,
Macrophages,Monocytes/DC,S100A9,CD68,0.895411,0.0,0.24753232,0.8954190162307607,1.792134495090367,0.57327265,1.0205011,0.007070387620923245,
Macrophages,Monocytes/DC,SAA1,CD36,0.4896604,0.0,-0.017493391,0.5031050195697605,1.6460269214068775,0.40263078,,0.007899905828453013,
Macrophages,Monocytes/DC,SAA1,FPR1,0.59769905,0.0,-0.021285186,0.6111288441906709,2.335130390107343,0.39737478,,0.007132558132222379,
Macrophages,Monocytes/DC,SCGB3A1,MARCO,0.4119333,0.0,-0.021414235,0.4229674999717021,1.687929076645285,0.58936846,,0.007070387620923245,
Macrophages,Monocytes/DC,TNFSF9,HLA-DPA1,0.6249556,0.0,0.003806466,0.6254789197309769,0.7447399576601956,0.1753743,1.193319,0.03360720768212959,
Macrophages,NK/Cytotoxic T cells,ADM,ADRB2,0.05484407,0.0,0.0029927865,0.05906685350226,1.020852596150342,0.31147912,1.2235426,0.013677608611117527,
Macrophages,NK/Cytotoxic T cells,BTLA,CD247,0.14285572,0.0,0.0009777043,0.14345380957766327,0.48563602107889425,1.2798307,1.4698327,0.0073653168607461785,
Macrophages,NK/Cytotoxic T cells,FN1,ITGA2,0.12123531,0.0,-0.009145628,0.12490406956087596,0.04155300459707012,0.1638137,,0.03950530816948426,
Macrophages,NK/Cytotoxic T cells,IL1B,ADRB2,0.06294803,0.0,0.0039446466,0.06461360019147612,1.0111501917146892,0.3511365,1.1892564,0.011230574363837136,
Macrophages,T cells (naive/memory),APOE,LRP8,0.11197507,0.0,-0.013400328,0.1151357553995583,0.090566351085971,0.27891254,,0.03389495951389369,
Macrophages,T cells (naive/memory),CCL20,CCR6,0.037600018,0.0,-0.0025551685,0.044896241836847095,0.13866149239185344,2.5854812,,0.02856447333436489,
Macrophages,T cells (naive/memory),CCL21,CCR7,0.05421216,0.0,-0.0038072604,0.05556708858673895,0.04859107655285588,0.23566467,,0.03843693711145802,
Macrophages,T cells (naive/memory),CCL4,CNR2,0.0849557,0.0,-0.0042055324,0.10876921423786762,1.0971860780212577,34.95762,,0.007070387620923245,
Macrophages,T cells (naive/memory),CD40LG,CD40,0.051195547,0.0,-0.010196665,0.05257052916595058,0.6774257541343197,0.50495917,,0.013628955538405109,
Macrophages,T cells (naive/memory),CXCL10,CCR3,-0.00017697318,0.0,-0.00021561513,0.02652023217491191,0.7785433565376711,0.30973765,,0.036466892041793084,
