source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Monocytes/DC,CD8/Effector T cells,HLA-B,KLRD1,2.8677807,0.0,5.037622,0.5288656126453167,0.90930818331837,0.06707777,0.96357137,0.5730821845574371,0.00828884117112492
Monocytes/DC,CD8/Effector T cells,B2M,KLRD1,2.851418,0.014,5.0021906,-0.035538092645251734,0.3055708368590446,0.055223357,0.9634473,1.0,0.008826284118011951
Macrophages,Macrophages,ADAM10,IL6R,0.20786041,0.001,0.04318473,0.1070879465848463,-0.028085444600569165,0.03715138,0.710063,1.0,0.008893274432401326
Monocytes/DC,NK/Cytotoxic T cells,S100A8,ITGB2,2.68256,0.0,6.28123,3.4038494396395267,3.8213199784444,0.28061184,0.9672517,0.0018794280169236069,0.009380223721361195
NK/Cytotoxic T cells,CD8/Effector T cells,HLA-B,KLRD1,2.7193408,0.0,4.716193,0.40240406875885093,0.7667220893330717,0.06279782,0.9623964,0.691903857506847,0.011140668113573966
Monocytes/DC,Macrophages,S100A8,CD68,2.6507797,0.0,6.04993,4.198536072813876,4.8781446881549275,0.91686946,0.9666522,7.880456626015968e-06,0.011140668113573966
Macrophages,CD8/Effector T cells,B2M,KLRD1,2.6905198,1.0,4.6537843,-0.27401100424918323,0.027832545956903765,0.051377006,0.96215457,1.0,0.011760239614976277
Macrophages,Macrophages,HLA-DRB1,CD4,2.6206524,0.0,4.9288316,1.6535442859500566,3.4789708392820953,0.50842,0.96318626,0.0033554029005772837,0.012396134890417673
Monocytes/DC,Macrophages,S100A8,ITGB2,2.6155539,0.0,5.79355,3.355790121198228,3.420404988830705,0.2588249,0.9659472,0.008273665060258792,0.013716750504332622
Monocytes/DC,CD8/Effector T cells,HLA-B,CD3D,2.8004675,0.0,4.4112234,0.42860900403241053,0.6648560987430199,0.09018636,0.9611679,0.27142770553132833,0.015102231280698868
NK/Cytotoxic T cells,CD8/Effector T cells,HLA-A,CD8A,2.561828,0.0,5.1760044,0.6067132184904174,1.645731959905296,0.14556445,0.96404403,0.05385478109184943,0.01730147379352167
NK/Cytotoxic T cells,CD8/Effector T cells,HLA-B,CD3D,2.6520276,0.0,4.129762,0.30214746014594474,0.5222700047577216,0.08443195,0.95991856,0.36853280241869246,0.01730147379352167
Macrophages,Macrophages,CD1D,LILRB2,0.22463204,0.0,0.04883168,0.8486851398790158,0.9097442245061079,0.43771428,0.72254795,0.08605152672889887,0.017768955845759077
CD8/Effector T cells,CD8/Effector T cells,HLA-B,KLRD1,2.558584,0.0,4.368093,0.26544825741901473,0.6138825427613983,0.05816274,0.96098405,0.813831444771243,0.018066683708299613
NK/Cytotoxic T cells,CD8/Effector T cells,HLA-C,CD8A,2.5435822,0.0,5.125495,0.720540385714164,1.8434290103639561,0.16285886,0.9638737,0.05385478109184943,0.018847904406770512
Monocytes/DC,T cells,HLA-B,CD3D,2.7653153,0.0,4.0841055,0.4020519589647036,0.6228373138377241,0.08349851,0.9597041,0.34528491328042493,0.018847904406770512
Monocytes/DC,CD8/Effector T cells,HLA-B,CD8B,2.7566495,0.0,4.0034637,0.6790239674556735,1.6575952238250073,0.18301706,0.95931673,0.05385478109184943,0.02045823024838976
T cells,CD8/Effector T cells,HLA-B,CD8A,2.5251102,0.0,5.0743594,0.30395957662855266,1.1604663940866076,0.117374465,0.9636987,0.36065705151922856,0.02045823024838976
Monocytes/DC,CD8/Effector T cells,HLA-C,CD8A,2.5145879,0.0,5.045231,0.7024862245558734,1.7789926496973736,0.16030852,0.96359783,0.05385478109184943,0.022132166552633812
CD8/Effector T cells,CD8/Effector T cells,HLA-B,CD3D,2.491271,0.0,3.8249464,0.16519164880610854,0.36943045818604814,0.078200065,0.95841724,0.7761496207999153,0.023869440922472552
NK/Cytotoxic T cells,T cells,HLA-B,CD3D,2.6168754,0.0,3.8235161,0.2755904150782378,0.4802512198524258,0.07817083,0.95840967,0.42733328628271655,0.02476174162795948
Monocytes/DC,Macrophages,HLA-A,APLP2,2.49936,0.0,3.8000236,0.8008607696478807,1.246461013844565,0.119005635,0.95828676,0.11247518947488812,0.025669771563496764
Macrophages,Macrophages,VCL,ITGB5,0.2293967,0.0,0.052196767,0.5850126881374973,0.6043749621478682,0.22174118,0.72917813,0.2804969184625705,0.026627062700432295
NK/Cytotoxic T cells,CD8/Effector T cells,HLA-B,CD8B,2.6082096,0.0,3.74802,0.5525624235692077,1.515009129839709,0.17133953,0.9580105,0.06430805463095868,0.027532876206324122
Monocytes/DC,CD8/Effector T cells,HLA-E,CD8A,2.4604251,0.0,4.8952937,0.7273956027109189,1.8854218742587243,0.16672091,0.963065,0.05385478109184943,0.027532876206324122
Monocytes/DC,CD8/Effector T cells,S100A9,ITGB2,2.7250967,0.0,3.6414142,3.1614614161609462,3.507208098856581,0.123977065,0.95742625,0.005884942699237526,0.028487884746755305
CD8/Effector T cells,T cells,HLA-B,CD3D,2.4561186,0.0,3.541304,0.13863460373840159,0.3274116732807524,0.07240107,0.95685446,0.8628439465945427,0.03144630649049856
Macrophages,Monocytes/DC,GNAI2,FPR1,2.433669,0.0,5.5935516,3.2347154503883764,3.10227669004992,0.2736352,0.9653647,0.01901848841423462,0.03246346546298767
Macrophages,Macrophages,HLA-DPA1,CD4,2.4335172,0.0,4.469161,1.5824477062979359,3.026014950275796,0.4967492,0.96141064,0.004826079151180284,0.03349607496382159
Monocytes/DC,CD8/Effector T cells,HLA-A,CD8B,2.4620032,0.0,3.4964194,0.6712134984140493,1.7181641947533157,0.19433343,0.95659035,0.05385478109184943,0.03349607496382159
Macrophages,Macrophages,HLA-DPB1,CD4,2.4252386,0.0,4.448826,1.561645712365293,3.0499267548316222,0.49288017,0.96132594,0.005470471847273551,0.03454409617912718
Macrophages,Macrophages,ADAM17,IL6R,0.23722935,0.0,0.055123422,0.2906143938099356,0.37401324966581634,0.07282363,0.734531,0.5816384101239861,0.03546760929066366
CD8/Effector T cells,CD8/Effector T cells,HLA-B,CD8B,2.4474528,0.0,3.4713802,0.4156066122293715,1.3621695832680356,0.15869303,0.9564409,0.17142994890243585,0.03668625416721068
Monocytes/DC,Monocytes/DC,S100A8,ITGB2,2.3814514,0.0,4.0897226,3.1878843700608708,3.448768033405783,0.182707,0.9597307,0.007435581867325301,0.03668625416721068
T cells,CD8/Effector T cells,HLA-B,KLRD1,2.3743877,0.0,3.9692376,0.10852398569426343,0.3409480007406809,0.05285184,0.9591489,1.0,0.03778032149568527
Monocytes/DC,CD8/Effector T cells,S100A8,CD69,2.3709836,0.0,4.0135384,3.1878139347754315,3.4518759298946096,0.32109427,0.9593657,0.0066412017180947245,0.03888965686526223
